State,County,TotalPop,Hispanic,White,Black,Native,Asian,Pacific,Income,IncomePerCap,Poverty,Unemployment,formattedState,formattedCounty
Virginia,covington city,5675,2.0,81.5,13.0,0.0,1.5,0.2,35546,22098,19.9,5.6,virginia,covingtoncity
Virginia,danville city,41911,3.9,43.7,48.7,0.1,1.0,0.1,34951,21882,21.5,10.1,virginia,danvillecity
Virginia,emporia city,5495,5.7,29.5,64.3,0.1,0.2,0.0,27426,18548,30.9,20.4,virginia,emporiacity
Virginia,fairfax city,23580,16.9,57.9,4.9,0.1,16.0,0.1,106870,46489,7.8,4.1,virginia,fairfaxcity
Virginia,falls church city,13843,10.6,72.0,4.5,0.0,9.3,0.0,114795,65510,2.9,4.2,virginia,fallschurchcity
Virginia,franklin city,8334,0.7,37.3,58.9,0.0,0.3,0.0,38760,24820,16.6,14.8,virginia,franklincity
Virginia,fredericksburg city,28135,10.7,60.0,21.3,0.0,2.4,0.1,57258,32359,16.3,5.6,virginia,fredericksburgcity
Virginia,galax city,6788,14.7,76.4,7.2,0.1,0.1,0.0,31311,22572,21.2,5.5,virginia,galaxcity
Virginia,hampton city,136255,5.4,39.2,49.2,0.4,2.4,0.1,52021,27053,14.9,7.8,virginia,hamptoncity
Virginia,harrisonburg city,53064,18.7,67.3,6.4,0.1,4.0,0.0,43009,20134,29.0,5.3,virginia,harrisonburgcity
Virginia,hopewell city,22353,7.3,48.8,40.0,0.1,1.3,0.0,40712,22668,21.2,10.0,virginia,hopewellcity
Virginia,lexington city,7113,4.8,79.8,8.7,0.0,4.4,0.0,37309,16668,21.4,4.1,virginia,lexingtoncity
Virginia,lynchburg city,79237,3.7,62.7,28.3,0.2,2.7,0.0,41971,22439,22.3,7.4,virginia,lynchburgcity
Virginia,manassas city,41379,35.0,42.6,12.8,0.4,5.2,0.1,77551,30572,8.8,7.4,virginia,manassascity
Virginia,manassas park city,16117,37.8,36.0,12.8,0.1,10.5,0.0,79131,29641,10.3,6.0,virginia,manassasparkcity
Virginia,martinsville city,13256,5.1,45.6,46.8,0.3,0.2,0.0,33545,22544,24.0,8.3,virginia,martinsvillecity
Virginia,newport news city,180775,8.6,44.0,39.8,0.2,3.1,0.2,51082,26028,16.4,7.5,virginia,newportnewscity
Virginia,norfolk city,245752,7.6,43.6,41.2,0.3,3.5,0.0,47137,26670,21.0,8.5,virginia,norfolkcity
Virginia,norton city,4043,0.9,90.0,3.8,0.1,3.7,0.0,26971,19297,25.7,13.5,virginia,nortoncity
Virginia,petersburg city,32037,4.7,15.0,75.6,0.3,1.1,0.0,33939,21992,27.6,12.2,virginia,petersburgcity
Virginia,poquoson city,12022,2.4,92.3,1.0,0.1,1.3,0.0,88328,39305,4.9,4.7,virginia,poquosoncity
Virginia,portsmouth city,95536,4.1,38.3,52.1,0.4,1.2,0.1,48727,24291,17.7,9.7,virginia,portsmouthcity
Virginia,radford city,17380,2.9,83.3,9.3,0.0,1.6,0.0,36082,19539,37.5,7.5,virginia,radfordcity
Virginia,richmond city,220892,6.5,40.0,47.9,0.2,2.1,0.0,42356,30113,25.2,8.8,virginia,richmondcity
Virginia,roanoke city,99572,6.0,59.5,28.0,0.2,3.0,0.2,41483,24697,21.6,6.6,virginia,roanokecity
Virginia,salem city,25521,3.2,85.8,7.2,0.0,1.9,0.0,53990,30141,8.9,4.7,virginia,salemcity
Virginia,staunton city,24273,2.9,81.4,11.1,0.2,0.8,0.0,46435,27571,13.3,3.9,virginia,stauntoncity
Virginia,suffolk city,88057,4.0,49.7,41.2,0.1,1.6,0.0,68089,31239,11.2,6.7,virginia,suffolkcity
Virginia,virginia beach city,450057,7.8,62.5,18.4,0.2,6.5,0.1,70500,34607,8.0,5.3,virginia,virginiabeachcity
Virginia,waynesboro city,21620,7.2,77.0,12.2,0.8,1.0,0.2,42112,23640,17.4,4.4,virginia,waynesborocity
Virginia,williamsburg city,14817,7.7,67.9,14.5,0.2,5.8,0.0,54606,26921,21.5,7.3,virginia,williamsburgcity
Virginia,winchester city,27516,16.9,67.0,9.7,0.2,2.0,0.0,49330,28429,12.5,4.3,virginia,winchestercity
Washington,adams,19261,62.3,35.2,0.3,0.4,1.0,0.0,48131,18415,23.1,5.9,washington,adams
Washington,asotin,22259,3.6,91.2,0.4,0.9,0.9,0.1,47483,26878,13.5,6.7,washington,asotin
Washington,benton,190529,20.8,71.6,1.4,0.6,2.5,0.1,63001,30511,13.4,6.0,washington,benton
Washington,chelan,75138,27.5,68.3,0.4,0.9,0.9,0.1,54975,27605,12.8,5.8,washington,chelan
Washington,clallam,73439,6.0,83.3,1.1,4.4,1.5,0.1,48002,28857,17.1,8.8,washington,clallam
Washington,clark,457474,9.0,79.4,1.8,0.5,4.4,0.7,67832,32162,10.3,6.2,washington,clark
Washington,columbia,3999,7.4,86.5,0.5,0.5,2.5,0.8,46250,28950,14.5,7.9,washington,columbia
Washington,cowlitz,103590,8.6,84.3,0.7,1.0,1.3,0.2,49804,25878,16.9,8.4,washington,cowlitz
Washington,douglas,40585,30.9,64.9,0.2,0.8,0.7,0.1,55805,25060,13.7,3.9,washington,douglas
Washington,ferry,7568,4.3,73.6,0.1,13.6,1.0,0.7,41081,21951,21.2,9.5,washington,ferry
Washington,franklin,89124,52.5,41.1,2.0,0.4,2.1,0.1,60275,22125,15.9,5.8,washington,franklin
Washington,garfield,2226,2.4,91.8,0.0,0.2,1.8,0.0,51399,24781,11.7,7.2,washington,garfield
Washington,grant,93420,40.7,54.9,0.7,1.0,1.0,0.1,52382,22508,15.9,6.9,washington,grant
Washington,grays harbor,71454,9.8,79.9,1.0,4.1,1.6,0.3,45483,24081,16.0,10.1,washington,graysharbor
Washington,island,80323,7.1,80.1,3.1,1.1,4.5,0.3,61516,33837,9.5,6.7,washington,island
Washington,jefferson,30524,3.5,88.7,0.5,1.9,1.8,0.2,51842,32317,12.8,7.5,washington,jefferson
Washington,king,2118119,9.5,61.4,6.0,0.5,16.5,0.8,83571,46316,10.2,5.0,washington,king
Washington,kitsap,258903,7.3,77.4,2.5,0.9,4.7,0.7,68336,34412,9.9,5.7,washington,kitsap
Washington,kittitas,43726,8.6,84.4,1.0,0.6,1.9,0.2,53163,26698,19.6,5.3,washington,kittitas
Washington,klickitat,21172,12.1,82.2,0.3,3.2,0.6,0.0,51258,25069,14.9,5.0,washington,klickitat
Washington,lewis,76012,9.8,84.2,0.5,0.6,1.2,0.1,46387,23853,16.0,8.8,washington,lewis
Washington,lincoln,10344,3.1,91.9,0.6,1.3,0.6,0.3,49460,26918,13.7,4.2,washington,lincoln
Washington,mason,61569,9.2,81.4,1.0,2.5,1.5,0.3,53087,26312,16.2,8.3,washington,mason
Washington,okanogan,41377,19.4,65.8,0.4,9.3,0.9,0.2,42598,22755,21.8,6.7,washington,okanogan
Washington,pacific,20940,9.2,82.4,0.3,1.4,1.7,0.3,39895,23050,18.6,6.4,washington,pacific
Washington,pend oreille,13066,3.6,88.9,0.2,3.7,0.7,0.2,49184,26128,16.6,8.0,washington,pendoreille
Washington,pierce,845193,10.4,68.0,6.5,1.0,6.0,1.4,63881,31157,12.2,6.9,washington,pierce
Washington,san juan,16221,6.0,89.0,0.6,0.8,1.3,0.2,60271,40784,10.7,4.0,washington,sanjuan
Washington,skagit,121725,18.0,75.1,0.7,1.5,1.7,0.2,59263,30069,14.3,6.4,washington,skagit
Washington,skamania,11498,6.0,88.2,0.9,2.4,1.1,0.0,53606,28644,13.3,6.2,washington,skamania
Washington,snohomish,771904,9.8,71.2,2.6,0.8,9.9,0.5,78020,35737,8.8,5.4,washington,snohomish
Washington,spokane,490764,5.4,85.3,1.6,1.2,2.2,0.5,52159,28325,15.2,6.3,washington,spokane
Washington,stevens,43858,3.5,86.9,0.5,4.3,0.7,0.0,47272,24707,15.6,6.7,washington,stevens
Washington,thurston,269885,8.5,75.8,2.8,1.3,5.6,0.8,66113,32410,11.6,7.7,washington,thurston
Washington,wahkiakum,4105,5.8,88.5,0.2,1.9,1.7,0.0,49508,26964,13.9,6.3,washington,wahkiakum
Washington,walla walla,59862,21.1,72.3,1.4,0.5,1.5,0.1,52630,26651,14.4,6.0,washington,wallawalla
Washington,whatcom,212738,9.0,79.8,0.9,2.8,4.0,0.3,56419,29186,15.3,6.8,washington,whatcom
Washington,whitman,47794,5.9,79.5,2.0,0.4,7.9,0.1,41574,22154,27.5,8.5,washington,whitman
Washington,yakima,248279,48.4,44.3,0.7,3.6,0.9,0.1,47470,21510,19.0,7.5,washington,yakima
West Virginia,barbour,16790,0.9,95.7,0.9,0.4,0.7,0.0,37516,20762,22.5,8.9,westvirginia,barbour
West Virginia,berkeley,111610,4.0,84.6,7.2,0.1,1.1,0.1,59480,27658,13.0,8.3,westvirginia,berkeley
West Virginia,boone,23236,0.6,97.8,0.8,0.0,0.2,0.0,37955,20992,24.4,10.6,westvirginia,boone
West Virginia,braxton,14345,1.0,97.1,0.3,0.1,0.0,0.2,41266,20633,22.1,15.3,westvirginia,braxton
West Virginia,brooke,23067,0.9,95.8,1.7,0.0,0.4,0.2,48835,25630,13.0,3.5,westvirginia,brooke
West Virginia,cabell,96100,1.4,90.1,4.9,0.1,1.3,0.0,37816,24646,23.2,5.5,westvirginia,cabell
West Virginia,calhoun,7450,1.3,97.3,0.0,0.1,0.0,0.0,36279,19696,17.1,14.5,westvirginia,calhoun
West Virginia,clay,8901,0.3,97.7,0.0,0.5,0.0,0.1,34242,16229,25.2,10.8,westvirginia,clay
West Virginia,doddridge,8570,0.4,95.7,1.4,0.1,0.3,0.0,44437,21164,14.9,6.5,westvirginia,doddridge
West Virginia,fayette,44602,1.1,92.5,5.1,0.3,0.1,0.0,39297,20758,20.0,8.4,westvirginia,fayette
West Virginia,gilmer,8305,4.1,80.8,10.8,0.1,0.4,0.0,37175,18207,25.0,12.3,westvirginia,gilmer
West Virginia,grant,11673,1.0,96.8,1.6,0.0,0.0,0.0,40093,21705,12.7,5.2,westvirginia,grant
West Virginia,greenbrier,35523,1.7,92.7,2.6,0.0,0.2,0.0,40483,23777,17.8,6.8,westvirginia,greenbrier
West Virginia,hampshire,23412,1.3,95.9,1.1,0.5,0.2,0.0,36575,21771,16.9,5.7,westvirginia,hampshire
West Virginia,hancock,29921,1.4,94.1,2.1,0.1,0.5,0.0,43634,25157,13.5,7.5,westvirginia,hancock
West Virginia,hardy,13812,4.2,90.8,3.3,0.1,1.3,0.0,42573,23446,14.8,5.1,westvirginia,hardy
West Virginia,harrison,68438,1.6,94.4,1.7,0.0,0.6,0.0,48315,27162,15.0,6.5,westvirginia,harrison
West Virginia,jackson,29123,0.4,97.1,0.1,0.8,0.3,0.0,41731,23246,14.7,4.6,westvirginia,jackson
West Virginia,jefferson,55673,5.3,83.8,6.5,0.2,1.5,0.0,72526,33241,9.9,7.3,westvirginia,jefferson
West Virginia,kanawha,187827,1.1,87.8,6.9,0.1,1.0,0.0,46859,28201,16.5,6.5,westvirginia,kanawha
West Virginia,lewis,16371,1.3,96.6,0.2,0.4,0.4,0.0,39793,21513,19.8,7.5,westvirginia,lewis
West Virginia,lincoln,21241,0.6,98.0,0.5,0.2,0.2,0.0,37075,19321,24.9,7.3,westvirginia,lincoln
West Virginia,logan,34428,0.8,96.0,1.6,0.3,0.4,0.0,37859,21074,22.5,12.8,westvirginia,logan
West Virginia,mcdowell,19707,1.6,88.7,8.2,0.1,0.0,0.0,25595,13985,34.9,11.2,westvirginia,mcdowell
West Virginia,marion,56575,1.2,92.9,3.6,0.1,0.7,0.0,48158,25205,16.1,5.5,westvirginia,marion
West Virginia,marshall,32006,1.0,96.8,1.0,0.4,0.2,0.1,42473,24043,15.2,5.9,westvirginia,marshall
West Virginia,mason,27000,0.6,96.8,0.3,0.1,0.1,0.0,38977,21094,19.3,7.7,westvirginia,mason
West Virginia,mercer,60963,1.1,90.4,6.1,0.3,0.6,0.0,37763,21698,21.4,6.2,westvirginia,mercer
West Virginia,mineral,27421,0.9,94.2,3.3,0.0,0.4,0.0,40749,21888,14.8,6.9,westvirginia,mineral
West Virginia,mingo,25150,0.0,96.1,1.9,0.1,0.1,0.0,31227,19272,28.9,15.6,westvirginia,mingo
West Virginia,monongalia,103715,2.1,88.3,3.7,0.1,3.3,0.0,49624,29285,21.3,6.1,westvirginia,monongalia
West Virginia,monroe,13517,1.3,96.3,0.6,0.5,0.0,0.0,36684,22830,17.2,9.0,westvirginia,monroe
West Virginia,morgan,17510,1.4,95.7,0.7,0.2,0.4,0.0,46346,24026,11.1,11.1,westvirginia,morgan
West Virginia,nicholas,25496,0.6,97.3,0.5,0.4,0.3,0.0,39037,22101,18.6,7.3,westvirginia,nicholas
West Virginia,ohio,42906,1.0,92.3,4.0,0.2,0.7,0.0,45777,29769,13.7,5.1,westvirginia,ohio
West Virginia,pendleton,7138,1.1,94.7,3.3,0.0,0.1,0.0,39554,23697,18.7,5.0,westvirginia,pendleton
West Virginia,pleasants,7527,0.7,98.1,0.1,0.0,0.0,0.0,45152,24605,16.6,7.4,westvirginia,pleasants
West Virginia,pocahontas,8574,1.6,95.6,0.9,0.0,0.0,0.0,37111,23219,17.6,6.3,westvirginia,pocahontas
West Virginia,preston,33760,2.1,91.9,4.4,0.5,0.1,0.1,46673,22540,15.2,8.4,westvirginia,preston
West Virginia,putnam,56644,1.1,95.5,1.2,0.1,0.6,0.0,59113,30690,9.3,3.5,westvirginia,putnam
West Virginia,raleigh,77097,1.6,87.0,7.8,0.4,1.0,0.1,42386,23435,17.6,7.6,westvirginia,raleigh
West Virginia,randolph,29152,0.9,96.1,1.9,0.3,0.5,0.0,40094,23642,18.3,7.3,westvirginia,randolph
West Virginia,ritchie,10005,0.3,98.6,0.0,0.0,0.0,0.0,41497,21533,18.5,8.5,westvirginia,ritchie
West Virginia,roane,14348,1.0,97.0,0.0,0.2,0.1,0.0,37931,20723,19.3,9.2,westvirginia,roane
West Virginia,summers,13210,1.2,91.8,4.9,0.3,0.0,0.0,35218,20142,19.0,11.1,westvirginia,summers
West Virginia,taylor,16977,0.4,96.1,1.3,0.0,1.2,0.0,45916,23683,15.7,8.9,westvirginia,taylor
West Virginia,tucker,7035,0.7,97.6,0.2,0.0,0.5,0.0,43294,22385,15.3,7.4,westvirginia,tucker
West Virginia,tyler,8949,0.3,98.0,0.2,0.2,0.6,0.0,40902,24599,16.4,8.2,westvirginia,tyler
West Virginia,upshur,24604,1.2,96.3,1.3,0.2,0.2,0.1,39434,21279,21.2,8.1,westvirginia,upshur
West Virginia,wayne,41063,0.6,97.5,0.3,0.1,0.2,0.0,38905,20582,20.8,8.8,westvirginia,wayne
West Virginia,webster,8637,0.0,99.6,0.0,0.1,0.0,0.1,33390,20314,26.7,10.6,westvirginia,webster
West Virginia,wetzel,15793,0.5,97.5,0.6,0.0,0.2,0.0,40694,22088,23.2,6.7,westvirginia,wetzel
West Virginia,wirt,5800,0.9,97.2,0.9,0.3,0.0,0.0,38936,19747,21.2,7.8,westvirginia,wirt
West Virginia,wood,86016,1.1,95.3,1.2,0.1,0.5,0.0,45537,26717,16.9,6.0,westvirginia,wood
West Virginia,wyoming,22130,0.3,97.4,0.9,0.0,0.3,0.0,37644,20474,22.2,11.7,westvirginia,wyoming
Wisconsin,adams,20111,3.8,90.7,2.7,0.6,0.5,0.0,44003,24874,13.0,8.1,wisconsin,adams
Wisconsin,ashland,15779,2.6,82.7,0.4,10.6,0.4,0.0,41505,22983,14.6,7.2,wisconsin,ashland
Wisconsin,barron,45358,2.4,93.8,1.2,0.8,0.7,0.0,49257,26935,11.5,3.6,wisconsin,barron
Wisconsin,bayfield,15004,1.7,85.0,0.6,10.0,0.5,0.0,50110,28272,11.0,5.5,wisconsin,bayfield
Wisconsin,brown,258004,8.3,81.6,2.2,2.2,3.1,0.0,56775,29874,11.3,4.4,wisconsin,brown
Wisconsin,buffalo,13243,2.2,95.9,0.5,0.3,0.0,0.0,54753,28286,10.7,3.5,wisconsin,buffalo
Wisconsin,burnett,15239,1.7,90.6,0.5,4.1,0.3,0.0,45891,26308,14.6,5.1,wisconsin,burnett
Wisconsin,calumet,49737,4.1,91.4,0.8,0.6,2.2,0.0,70662,32713,5.9,2.0,wisconsin,calumet
Wisconsin,chippewa,63445,1.7,93.9,1.3,0.2,1.3,0.0,55240,27020,10.7,3.7,wisconsin,chippewa
Wisconsin,clark,34513,4.4,93.5,0.4,0.2,0.4,0.0,49131,23437,13.2,3.3,wisconsin,clark
Wisconsin,columbia,56790,3.1,93.1,1.3,0.4,0.6,0.0,63293,31290,8.3,3.8,wisconsin,columbia
Wisconsin,crawford,16313,1.3,94.9,1.7,0.4,0.5,0.0,47331,24391,13.0,4.1,wisconsin,crawford
Wisconsin,dane,522837,6.3,80.2,5.0,0.2,5.6,0.0,67631,37193,12.4,3.8,wisconsin,dane
Wisconsin,dodge,87833,4.6,90.3,2.4,0.6,0.5,0.0,56038,27000,8.8,4.8,wisconsin,dodge
Wisconsin,door,27443,2.9,94.3,0.5,0.5,0.5,0.0,56494,34253,8.4,4.6,wisconsin,door
Wisconsin,douglas,43503,1.5,91.9,1.2,1.7,1.0,0.0,50730,27844,14.2,5.6,wisconsin,douglas
Wisconsin,dunn,44260,1.8,93.1,0.5,0.2,2.5,0.0,54605,26354,12.8,4.7,wisconsin,dunn
Wisconsin,eau claire,102388,2.3,90.6,0.8,0.4,3.5,0.4,52178,27780,14.5,4.0,wisconsin,eauclaire
Wisconsin,florence,4354,0.9,98.5,0.3,0.0,0.0,0.0,47827,28211,8.4,6.4,wisconsin,florence
Wisconsin,fond du lac,102082,5.0,90.3,1.2,0.5,1.4,0.0,57798,29431,8.5,4.0,wisconsin,fonddulac
Wisconsin,forest,9035,2.2,79.7,0.9,14.3,0.4,0.1,43356,23936,17.5,8.3,wisconsin,forest
Wisconsin,grant,51742,1.5,95.3,1.3,0.2,0.8,0.0,50522,23753,15.3,3.5,wisconsin,grant
Wisconsin,green,36869,3.0,94.5,0.4,0.1,0.7,0.0,60609,30208,8.9,2.6,wisconsin,green
Wisconsin,green lake,18745,4.6,92.9,0.6,0.3,0.3,0.0,50276,26372,11.4,3.4,wisconsin,greenlake
Wisconsin,iowa,23576,1.7,95.6,0.7,0.3,0.6,0.1,60017,31717,9.0,3.5,wisconsin,iowa
Wisconsin,iron,5748,1.2,95.9,0.6,0.8,0.2,0.0,39855,26689,15.2,7.8,wisconsin,iron
Wisconsin,jackson,20531,3.2,86.4,2.2,5.8,0.4,0.0,51108,24740,13.0,4.7,wisconsin,jackson
Wisconsin,jefferson,84586,7.0,89.9,0.8,0.1,0.7,0.0,59215,28819,9.8,4.3,wisconsin,jefferson
Wisconsin,juneau,26427,3.0,91.9,2.3,1.4,0.5,0.0,48817,24376,14.3,4.3,wisconsin,juneau
Wisconsin,kenosha,167886,12.7,76.3,7.2,0.3,1.3,0.0,57269,28996,14.5,7.8,wisconsin,kenosha
Wisconsin,kewaunee,20378,2.7,95.0,0.5,0.3,0.4,0.0,60320,28767,9.2,3.5,wisconsin,kewaunee
Wisconsin,la crosse,117582,1.8,90.3,1.3,0.3,4.4,0.0,54127,29495,14.4,4.6,wisconsin,lacrosse
Wisconsin,lafayette,16755,3.6,94.6,0.4,0.4,0.3,0.0,55859,27023,10.4,2.7,wisconsin,lafayette
Wisconsin,langlade,19190,1.9,94.5,1.0,0.8,0.3,0.0,44122,25142,14.8,6.7,wisconsin,langlade
Wisconsin,lincoln,27994,1.4,95.7,0.5,0.3,0.4,0.0,54203,28603,9.2,4.0,wisconsin,lincoln
Wisconsin,manitowoc,79680,3.7,91.2,0.7,0.4,2.6,0.0,51053,27777,10.2,3.7,wisconsin,manitowoc
Wisconsin,marathon,135293,2.7,89.1,0.7,0.3,5.7,0.0,56509,30151,10.3,3.8,wisconsin,marathon
Wisconsin,marinette,40712,1.5,95.6,0.6,0.4,0.6,0.0,44958,25778,13.2,5.7,wisconsin,marinette
Wisconsin,marquette,15164,3.2,93.6,0.6,0.5,0.4,0.0,49052,26050,11.8,5.5,wisconsin,marquette
Wisconsin,menominee,4506,6.0,8.8,0.5,82.2,0.4,0.0,38080,17197,35.8,8.1,wisconsin,menominee
Wisconsin,milwaukee,956586,14.6,52.2,26.1,0.5,4.1,0.0,46784,26933,20.5,7.1,wisconsin,milwaukee
Wisconsin,monroe,45303,4.2,91.2,1.5,0.9,0.8,0.0,56479,26724,12.6,4.7,wisconsin,monroe
Wisconsin,oconto,37465,1.7,95.3,0.4,0.8,0.4,0.0,55762,28437,9.1,4.5,wisconsin,oconto
Wisconsin,oneida,35352,1.4,95.1,0.7,1.1,0.5,0.0,52945,30550,9.0,3.9,wisconsin,oneida
Wisconsin,outagamie,183288,4.2,88.1,1.2,1.6,3.4,0.0,61523,30858,8.6,3.1,wisconsin,outagamie
Wisconsin,ozaukee,87817,2.8,92.1,1.4,0.3,2.0,0.0,80526,45820,5.9,3.0,wisconsin,ozaukee
Wisconsin,pepin,7282,1.7,96.6,0.4,0.2,0.3,0.0,51470,27901,13.1,3.4,wisconsin,pepin
Wisconsin,pierce,41226,1.9,94.6,0.6,0.2,1.2,0.0,66772,31109,10.7,2.7,wisconsin,pierce
Wisconsin,polk,43328,1.9,95.3,0.3,1.0,0.4,0.0,53551,27993,9.9,4.8,wisconsin,polk
Wisconsin,portage,70371,3.0,91.7,0.7,0.4,2.6,0.0,54620,28363,13.1,4.6,wisconsin,portage
Wisconsin,price,13566,1.6,94.6,0.7,0.8,0.6,0.8,45680,27161,11.9,2.9,wisconsin,price
Wisconsin,racine,195101,12.7,72.7,10.7,0.3,1.2,0.0,58334,29582,11.9,5.8,wisconsin,racine
Wisconsin,richland,17626,2.2,95.2,0.7,0.3,0.5,0.0,48234,24941,13.6,3.5,wisconsin,richland
Wisconsin,rock,161226,8.4,83.3,4.4,0.1,1.2,0.0,53410,26954,14.3,6.4,wisconsin,rock
Wisconsin,rusk,14211,1.8,95.2,1.0,0.3,0.1,0.0,41930,23574,15.2,4.1,wisconsin,rusk
Wisconsin,st. croix,87142,2.3,94.2,0.9,0.4,1.0,0.0,77768,36561,4.8,3.3,wisconsin,stcroix
Wisconsin,sauk,63340,4.8,91.3,0.7,1.1,0.7,0.0,54447,28331,11.3,3.6,wisconsin,sauk
Wisconsin,sawyer,16384,2.5,76.9,0.7,17.2,0.5,0.0,43565,29712,17.7,6.2,wisconsin,sawyer
Wisconsin,shawano,41136,2.6,87.1,0.3,7.3,0.4,0.0,51751,26627,11.5,3.9,wisconsin,shawano
Wisconsin,sheboygan,115094,6.2,85.1,1.6,0.2,5.4,0.0,56114,28849,8.2,4.4,wisconsin,sheboygan
Wisconsin,taylor,20344,1.8,96.4,0.5,0.2,0.2,0.0,49821,26290,10.9,3.8,wisconsin,taylor
Wisconsin,trempealeau,29510,7.6,90.4,0.5,0.3,0.5,0.0,54009,26654,9.0,3.3,wisconsin,trempealeau
Wisconsin,vernon,30378,1.6,96.3,0.4,0.3,0.5,0.0,49996,25314,16.6,2.9,wisconsin,vernon
Wisconsin,vilas,21465,2.2,85.0,0.1,8.9,0.6,0.1,42720,29058,15.3,7.9,wisconsin,vilas
Wisconsin,walworth,102917,11.1,85.5,1.0,0.2,1.0,0.1,58401,29192,12.4,5.6,wisconsin,walworth
Wisconsin,washburn,15638,1.7,94.6,0.5,1.2,0.5,0.0,46592,28232,13.0,5.1,wisconsin,washburn
Wisconsin,washington,133967,3.1,93.3,1.1,0.2,1.2,0.0,73021,36177,5.5,3.4,wisconsin,washington
Wisconsin,waukesha,396731,4.6,89.2,1.5,0.2,3.2,0.0,81140,42094,5.0,3.3,wisconsin,waukesha
Wisconsin,waupaca,51651,3.0,94.6,0.4,0.5,0.4,0.0,54071,29423,11.0,3.8,wisconsin,waupaca
Wisconsin,waushara,24170,6.4,89.6,1.6,0.4,0.4,0.0,48412,25838,11.1,5.0,wisconsin,waushara
Wisconsin,winnebago,169540,3.9,89.3,2.1,0.6,2.6,0.0,55128,29763,12.2,3.6,wisconsin,winnebago
Wisconsin,wood,73427,2.8,92.7,0.7,0.6,2.0,0.0,51603,29039,11.1,4.8,wisconsin,wood
Wyoming,albany,37944,9.3,82.9,1.3,0.7,2.9,0.0,45816,26034,23.0,4.8,wyoming,albany
Wyoming,big horn,11920,8.8,88.2,0.6,0.9,0.4,0.1,51716,23724,13.0,4.7,wyoming,bighorn
Wyoming,campbell,48116,8.4,87.7,0.3,0.8,0.5,0.0,80178,33200,9.4,4.6,wyoming,campbell
Wyoming,carbon,15689,17.9,77.7,1.2,1.5,0.7,0.1,57644,27797,13.3,3.4,wyoming,carbon
Wyoming,converse,14166,7.8,91.3,0.0,0.1,0.0,0.0,62776,31948,8.0,5.8,wyoming,converse
Wyoming,crook,7347,2.3,94.5,0.2,1.4,0.3,0.0,66944,34186,5.1,3.6,wyoming,crook
Wyoming,fremont,40354,6.8,70.1,0.5,19.6,0.1,0.1,55013,27220,13.7,6.0,wyoming,fremont
Wyoming,goshen,13479,10.6,86.2,0.1,0.9,0.4,0.0,48422,27253,13.2,6.5,wyoming,goshen
Wyoming,hot springs,4741,1.9,94.5,0.0,2.3,0.0,0.0,48403,30939,12.5,4.1,wyoming,hotsprings
Wyoming,johnson,8562,2.1,91.7,1.4,2.7,0.0,0.0,52415,32732,9.9,4.3,wyoming,johnson
Wyoming,laramie,97031,14.3,79.1,2.6,0.8,1.1,0.1,62879,31554,10.4,5.3,wyoming,laramie
Wyoming,lincoln,18791,4.5,92.5,0.3,0.3,0.3,0.0,63756,29516,9.3,6.0,wyoming,lincoln
Wyoming,natrona,81023,8.2,87.0,1.2,0.6,0.8,0.0,59400,31900,9.9,5.1,wyoming,natrona
Wyoming,niobrara,2479,4.3,89.0,0.1,4.1,0.7,0.0,36793,23370,14.9,0.0,wyoming,niobrara
Wyoming,park,29276,5.7,90.7,0.5,0.5,0.5,0.0,60828,32557,7.0,3.3,wyoming,park
Wyoming,platte,8703,7.8,89.2,0.0,0.0,0.5,0.0,47380,31242,10.5,2.5,wyoming,platte
Wyoming,sheridan,29964,4.2,91.6,0.9,1.0,0.7,0.0,56455,31643,6.8,3.1,wyoming,sheridan
Wyoming,sublette,10037,7.3,89.2,0.0,0.1,0.1,0.0,84911,32175,7.4,4.2,wyoming,sublette
Wyoming,sweetwater,44527,16.0,79.6,0.8,0.6,0.6,0.5,71083,31700,12.0,5.2,wyoming,sweetwater
Wyoming,teton,22923,15.0,81.5,0.5,0.3,2.2,0.0,80049,49200,6.8,1.3,wyoming,teton
Wyoming,uinta,20758,9.1,87.7,0.1,0.9,0.1,0.0,54672,27115,14.9,6.4,wyoming,uinta
Wyoming,washakie,8253,14.2,82.2,0.3,0.4,0.1,0.0,51362,27345,12.8,6.1,wyoming,washakie
Wyoming,weston,7117,1.4,91.6,0.5,0.1,4.3,0.0,59605,30955,14.4,2.2,wyoming,weston
Puerto Rico,adjuntas municipio,18525,99.6,0.3,0.0,0.0,0.0,0.0,11680,7117,64.1,40.9,puertorico,adjuntasmunicipio
Puerto Rico,aguada municipio,39470,93.7,4.1,0.1,0.0,0.0,0.0,16199,9001,52.2,17.6,puertorico,aguadamunicipio
Puerto Rico,aguadilla municipio,55722,97.3,1.0,0.3,0.0,0.3,0.0,16821,10872,51.6,22.6,puertorico,aguadillamunicipio
