State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
Alabama,chilton,43805.0,21554.0,22251.0,4.600657459194156,6.644714073735875,0.051126583723319255,0.06946695582696039,0.9289738614313434,31776.0,45501.88888888889,8879.444444444445,23577.88888888889,4332.555555555556,19.40507932884374,27.252158429403032,25.19760986188791,14.762351329756878,23.66523912795343,15.377904348818628,20.96870220294487,83.1218536696724,12.615313320397217,0.10225316744663851,0.6045725373815775,1.766718411140281,1.7632872959707797,31.45555555555556,17675.0,81.1356534642164,13.900132404976603,4.551142563634288,0.3777559639310581,6.654190160940532
Alabama,choctaw,13188.0,6277.0,6911.0,0.0556718228692751,0.1656809220503488,0.29822565969062786,0.05388231725811344,0.0,10454.0,32482.5,7403.25,20645.25,2737.75,22.329746739460116,33.16367151956324,23.758242341522596,15.374984834698212,21.928821656050953,16.788603275705185,22.17114043069457,81.92769184106763,13.60119805884137,0.0,1.6455034880194117,1.2100470124355476,1.5650363967242946,33.95,4301.0,79.77437822262662,15.008720048528966,4.798384895359417,0.4011298149833182,10.01317864725508
Alabama,clarke,24625.0,11649.0,12976.0,0.026010152284263958,0.08847512690355332,0.05923248730964468,0.0,0.06355736040609136,19087.0,34271.555555555555,9829.888888888889,19865.11111111111,4169.333333333333,25.21832284263959,30.59883045685279,21.739390862944163,14.392694416243653,24.665104568527916,13.669173604060914,25.521794923857865,83.844869035533,11.620004060913704,0.14065380710659897,0.7316913705583757,2.7552081218274114,0.9126456852791878,26.03333333333333,7933.0,83.25597563451777,11.74676954314721,4.987918781725888,0.020093401015228426,15.39648730964467
Alabama,clay,13407.0,6471.0,6936.0,0.25963302752293577,2.248012232415902,0.0,0.23873349742671737,0.6263071529797867,10332.0,37952.5,9586.25,20914.0,3687.25,19.16659953755501,24.32742597150742,22.01893040948758,14.504467815320355,18.44016558514209,12.99148952039979,32.06591332885806,87.57878720071605,5.985418065189826,0.0,2.7848139031849035,0.6062131722234654,3.0585664205265903,31.325,5509.0,77.8540240173044,14.428104721414185,7.680167076900127,0.0,6.471596926978444
Alabama,cleburne,14939.0,7367.0,7572.0,0.5522591873619386,1.8357520583707074,0.1465760760425731,0.051368900194122775,0.31795300890287165,11329.0,37715.75,7208.75,20837.25,2903.0,19.24897248811835,31.496532565767456,25.404049802530288,11.892804069884196,23.707169154561885,17.587402101880983,21.382890421045584,82.21154695762769,14.303420577013187,0.019318562152754536,0.8110583037686592,0.12089162594551174,2.5392127987147735,33.324999999999996,5743.0,76.21158712095855,15.83381752460004,7.954595354441395,0.0,8.088834594015664
Alabama,coffee,51073.0,25225.0,25848.0,0.8779472519726667,3.040812170814325,1.5199635815401484,0.22072132046286688,1.8625790535116402,38026.0,46652.5,6435.714285714285,25168.35714285714,2889.285714285714,16.268073150196777,25.75862393045249,31.17135472754684,17.466428445558318,21.258120729152388,13.057964090615394,17.075088598672487,86.30393358526031,8.395128541499421,0.014782761929003583,1.1403990366729972,1.464666262017113,2.7000097899085618,23.02857142857143,21639.0,73.82479392242477,20.457707595011062,5.572175121884362,0.15182777592857283,6.135674426800853
Alabama,colbert,54435.0,26143.0,28292.0,1.5208983190961698,1.6246146780563977,0.21184164599981628,0.014262882336731883,0.5434591714889317,42195.0,44730.42857142857,8041.642857142857,23558.928571428572,3456.5,16.77570864333609,24.010355469826397,26.55620832185175,15.289310186460918,25.974909525121703,11.422507577845135,20.727340865252135,89.00797464866353,7.299803435289795,0.11462294479654633,0.7895067511711216,0.8106034720308626,1.9543400385781207,23.264285714285712,22180.0,77.9916836594103,16.316674933406816,5.479228437586111,0.23156976210158906,6.894990355469826
Alabama,conecuh,12649.0,6040.0,6609.0,0.012965451814372678,1.7529765198829947,0.0,0.0,0.06482725907186339,9812.0,30600.2,6270.8,16801.0,2705.2,26.37151553482489,36.69792078425172,15.753545734840698,19.623361530555773,24.98769863230295,12.490473555221756,27.173270614277808,89.68462329037867,6.81984346588663,0.2850660131235671,0.8180804806704087,0.4986639260020555,1.8907423511740058,28.919999999999998,3945.0,78.63771049094791,12.930966874851768,7.203834295201202,1.2136295359316942,14.195596489841094
Alabama,coosa,10955.0,5474.0,5481.0,0.0,0.07202190780465541,0.06260155180282977,0.0,0.0,8989.0,36773.333333333336,7977.333333333333,20556.333333333332,3235.6666666666665,14.542711090826106,16.700018256503878,17.25678685531721,23.59950707439525,22.920885440438155,14.381524418073939,21.841296211775443,83.71163852122318,9.68006389776358,0.8282519397535372,1.4481606572341397,0.5653765403925148,3.835207667731629,29.633333333333336,3897.0,79.37423094477407,15.266490187129165,5.35927886809676,0.0,11.779105431309905
Alabama,covington,37519.0,18133.0,19386.0,0.20013060049574882,0.7083051254031291,0.10704976145419655,0.10074095791465655,0.6331458727578028,29164.0,39353.42857142857,7535.428571428572,22113.928571428572,3025.214285714286,17.666771502438763,24.344230922999017,28.63693062181828,14.688832324955357,22.020600229217195,15.985692582424903,18.64574748793945,86.45875423118952,8.908902156240837,0.18048455449239054,1.1815586769370185,1.4227058290466164,1.8736693408672938,25.22857142857143,14686.0,80.13752765265599,13.216186465524133,6.555830379274501,0.09094592073349504,10.937263786348248
Alabama,crenshaw,13866.0,6786.0,7080.0,1.0763954997836436,0.9280975046877253,0.39574498773979516,0.047800375018029716,0.44039376893119864,10551.0,38902.166666666664,7753.333333333333,21838.166666666668,3258.6666666666665,17.622977066205106,22.904117986441655,26.248824462714555,13.195982979950958,24.23118419154767,12.945773835280542,23.364149718736478,81.1710226453195,12.045297850858216,0.10755084379056686,1.7668181162555892,0.7486730131256311,4.2186066637819115,29.3,5700.0,73.12056829655272,18.861438049906244,7.877145535843071,0.14084811769796624,6.363652098658589
